Candidate_ID,Name,Applied_Role,Years_Exp,Expected_Salary,Gender,Resume_Content
1503,Dawn Banks,HR Generalist,15,1163605,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Payroll. Society amount nothing audience prepare decision dream open."
1504,Wanda Brown,HR Operations,7,1460676,Non-Binary,"Candidate specializing in HR Operations. Expert in Process Mapping, SAP. Discuss father guy nation even product between."
1505,Brian Potter,HR Operations,0,964487,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Also produce chair despite agency."
1506,Hailey Blackwell,Data Analyst,6,740077,Non-Binary,"Candidate specializing in Data Analyst. Expert in SQL, Statistics. Let page believe young feel main eat."
1507,Dr. Robert Giles,HR Operations,15,1573489,Female,"Candidate specializing in HR Operations. Expert in SAP, VBA. Hope possible way reach all."
1508,Jay Peterson,HR Generalist,10,1114430,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Score wide bad student national study."
1509,Marcia Novak,HR Operations,3,1592027,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Determine move myself number hand card."
1510,James Hernandez,HR Generalist,5,895196,Male,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Fly commercial word five first."
1511,Brandon Kelly,HR Generalist,13,1831120,Non-Binary,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Eight part set create finish."
1512,James Holloway,Data Analyst,4,1595086,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, SQL. Center organization shoulder ahead."
1513,Patrick Chung,People Analyst,10,1382101,Female,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Way experience soon imagine name."
1514,James Velasquez PhD,People Analyst,2,609384,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Note whom operation sort."
1515,Kristen Campbell,People Analyst,14,836551,Female,"Candidate specializing in People Analyst. Expert in Attrition Analysis, HRIS. Believe couple full mother serious party green much."
1516,Stephanie Johnston,Data Analyst,7,1361569,Male,"Candidate specializing in Data Analyst. Expert in Python, Statistics. Who participant ok."
1517,Perry Brady,HR Operations,11,999870,Male,"Candidate specializing in HR Operations. Expert in VBA, SAP. Himself difficult people mind evidence occur different."
1518,Kimberly Silva,HR Operations,14,1207169,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Seem development safe figure sense."
1519,Joe Henderson,HR Operations,5,1265211,Non-Binary,"Candidate specializing in HR Operations. Expert in VBA, SAP. Game raise research vote education measure."
1520,Derrick Green,Data Analyst,7,1730541,Male,"Candidate specializing in Data Analyst. Expert in Power BI, Statistics. Happen conference actually around still television."
1521,Lauren Jones,HR Operations,8,1594342,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Interest new walk none."
1522,Paul Davis,HR Generalist,2,1449175,Female,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Compliance. Only true current campaign suddenly machine energy."
1523,Patrick Andrews,People Analyst,1,1552130,Non-Binary,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Laugh owner operation."
1524,Joseph Carter,HR Operations,14,470630,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Reason fine sport safe somebody guess environmental."
1525,Sarah Phillips,People Analyst,6,1067030,Male,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Participant form especially during happy meet."
1526,Hannah Price,Data Analyst,5,1996289,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, Tableau. Evidence everyone bad maybe."
1527,Mario Garcia,HR Operations,3,926431,Female,"Candidate specializing in HR Operations. Expert in SAP, Process Mapping. While set pay be hot."
1528,Jacob Newman,People Analyst,12,1846390,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. Similar cover worker occur."
1529,William White,People Analyst,14,1125611,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, HRIS. Himself serious security test mean sing rather foot."
1530,Kristi Thomas,HR Generalist,15,1675129,Non-Binary,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Unit performance approach determine follow."
1531,Amy Maldonado,People Analyst,3,1428300,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Identify allow check read far other my."
1532,Jason Fields,Data Analyst,13,1402883,Male,"Candidate specializing in Data Analyst. Expert in SQL, Python. Take last through current."
1533,Tracie Hudson,Data Analyst,8,992908,Female,"Candidate specializing in Data Analyst. Expert in Statistics, Power BI. Structure you nothing economy computer."
1534,Frank Fitzgerald,Data Analyst,0,1992111,Male,"Candidate specializing in Data Analyst. Expert in Tableau, Power BI. Open result leader operation know character."
1535,Erika Leblanc,People Analyst,4,1731153,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Fast tough while off general church ready."
1536,Megan Davis,People Analyst,1,1246135,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Executive father stage follow up around drug first."
1537,Jason Mora,HR Operations,9,778625,Female,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Analysis establish generation big."
1538,Jennifer Kirby,HR Generalist,9,1052554,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Speech window side."
1539,Robert Pierce,Data Analyst,3,1750689,Non-Binary,"Candidate specializing in Data Analyst. Expert in Tableau, Python. Whose onto official."
1540,Sharon Medina,Data Analyst,10,885061,Female,"Candidate specializing in Data Analyst. Expert in Tableau, Statistics. Important feel anyone we television."
1541,Paul Hinton,HR Operations,9,1739635,Female,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Performance feel guess."
1542,Gregory Garcia,Data Analyst,0,850703,Female,"Candidate specializing in Data Analyst. Expert in Tableau, Power BI. Suffer blood focus serious join let."
1543,Jennifer Russo,People Analyst,13,979073,Male,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. Federal deal chair those."
1544,Jade Mora,HR Operations,4,1473500,Non-Binary,"Candidate specializing in HR Operations. Expert in Process Mapping, SAP. Skin maybe owner people partner return."
1545,Aaron Sullivan,Data Analyst,1,1425246,Female,"Candidate specializing in Data Analyst. Expert in Tableau, Python. Really crime claim must."
1546,Maria Gardner,People Analyst,9,663318,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Bad involve floor almost score name unit."
1547,Traci Graham,HR Generalist,13,1770249,Female,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Compliance. Wide wall trial experience maybe color."
1548,Sara Gibson,HR Generalist,9,1529160,Female,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Money provide community real begin laugh tell."
1549,Breanna Ali,Data Analyst,4,827843,Female,"Candidate specializing in Data Analyst. Expert in Tableau, Python. Sister guess break large today human computer."
1550,Scott Hood,HR Operations,3,996650,Female,"Candidate specializing in HR Operations. Expert in Process Mapping, SuccessFactors. Result provide dark table language."
1551,Peter Smith,Data Analyst,3,1875087,Non-Binary,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Senior check take character."
1552,Kyle Reid,HR Operations,11,831801,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Watch major soldier hard."
1553,Jennifer Oconnell,Data Analyst,6,619917,Female,"Candidate specializing in Data Analyst. Expert in Python, Power BI. Goal either only moment walk."
1554,Veronica Baldwin,HR Generalist,10,607445,Female,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Compliance. Word take lot left lose two."
1555,Loretta Allen,HR Generalist,1,675877,Female,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Meet effort fast product us fact Mrs."
1556,Kimberly Mitchell,Data Analyst,11,793977,Male,"Candidate specializing in Data Analyst. Expert in Python, Power BI. Loss financial however several time evening price."
1557,Jenna Arnold,HR Operations,13,1663232,Male,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Maintain back city even attorney expect card exist."
1558,Holly Craig,Data Analyst,7,855442,Non-Binary,"Candidate specializing in Data Analyst. Expert in Statistics, Power BI. Serve notice commercial night environment certain between."
1559,Nicole Dalton,Data Analyst,10,1100327,Male,"Candidate specializing in Data Analyst. Expert in Power BI, Statistics. Movie field these test training Democrat."
1560,Chelsea Ibarra,HR Operations,8,558277,Male,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Ten anything red wind answer very."
1561,Lauren Jones DDS,People Analyst,0,723282,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Important position share."
1562,Elizabeth Clark,HR Generalist,2,439086,Non-Binary,"Candidate specializing in HR Generalist. Expert in Onboarding, Employee Engagement. Protect require safe camera become pay."
1563,Kathryn Baird DVM,People Analyst,8,1267799,Male,"Candidate specializing in People Analyst. Expert in HRIS, Predictive Modeling. Create possible job."
1564,Christopher Long,HR Operations,11,871665,Female,"Candidate specializing in HR Operations. Expert in Process Mapping, VBA. Itself goal sense station option none prove."
1565,Katherine Fischer,Data Analyst,8,1814786,Female,"Candidate specializing in Data Analyst. Expert in SQL, Power BI. Always hot act determine."
1566,Alex Wilson,Data Analyst,14,1210434,Male,"Candidate specializing in Data Analyst. Expert in SQL, Python. Month camera book standard whole not when."
1567,Jose Wall,People Analyst,13,556876,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, Predictive Modeling. Practice too top amount."
1568,Michelle Adams,HR Generalist,2,785884,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Into good public past return raise food event."
1569,Ashley Bolton,HR Operations,13,511627,Male,"Candidate specializing in HR Operations. Expert in Process Mapping, SAP. Worker standard three it Mrs."
1570,Linda James,HR Operations,4,1002432,Male,"Candidate specializing in HR Operations. Expert in Process Mapping, SuccessFactors. Notice clear watch put security."
1571,Wendy Ward,Data Analyst,6,1473859,Female,"Candidate specializing in Data Analyst. Expert in Python, Tableau. North free eat energy expect weight seem nothing."
1572,Craig Lyons,People Analyst,13,1981430,Male,"Candidate specializing in People Analyst. Expert in HRIS, Predictive Modeling. Company tonight ready yard before administration."
1573,Tara Peterson,People Analyst,13,1764991,Female,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Here hear culture set put."
1574,Jenny Smith,HR Operations,4,1374282,Female,"Candidate specializing in HR Operations. Expert in VBA, Process Mapping. Difference billion herself health."
1575,William Gray,People Analyst,15,1366669,Female,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Central do standard piece check expert behavior can."
1576,Cynthia Brady,HR Operations,14,802374,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Trip family position paper this size anyone plant."
1577,Amanda Lane,HR Generalist,0,739526,Male,"Candidate specializing in HR Generalist. Expert in Compliance, Onboarding. Job test heart she their."
1578,Crystal Schwartz,Data Analyst,15,1208579,Male,"Candidate specializing in Data Analyst. Expert in Statistics, Python. Television recent everything message great building."
1579,Allison White,Data Analyst,3,452110,Non-Binary,"Candidate specializing in Data Analyst. Expert in Statistics, Power BI. During above market loss new."
